UIC RailLexic - Export;;;;;;;;;;;;;FIENDEFR;-4
Initial search request: in Finnish NBI in, date:17.05.2013 (NO, DA, HU 9.2.2016);;;;;;;;;;;;;;-3
Languages and Fields: ;;;;;;;;;;;;;;-2
;;;;;;;;;;;;;;
RailLexicID;FI: term;FI: usageNote;EN: term;EN: usageNote;DE: term;DE: usageNote;SV: term;SV: usageNote;NO: term;NO: usageNote;DA: term;DA: usageNote;REMO;0
ID002081;paikallisesti käsin käännettävä vaihde;;;;ortsbediente Weiche;;;;;;;;;2798
;;;;;;;;;;;;;;2799
ID091090;paikallisjuna;;local train;;Nahverkehrszug;;lokaltåg;;nærtrafikktog;;nærtrafiktog;;;2800
;;;;;;;;;;;;;;2801
ID076150;paikanvaraus;;reservation of seats;;Platzbestellung;;platsreservering;;plassbestilling;;pladsbestilling;;;2802
ID076151;;;;;Platzreservierung;;platsbokning;;;;pladsreservering;;;2803
ID076152;;;;;;;;;;;;;;2804
ID076153;;;;;;;;;;;;;;2805
;;;;;;;;;;;;;;2806
ID076170;paikanvaraus: pakollinen paikanvaraus;junan;with compulsory reservation;;Platzkarten erforderlich;;med platsbiljettvång;Tåg...;med påbudt plassbillett;;pladsbillet kræves;;;2807
ID076171;;;;;reservierungspflichtig;;med obligatorisk platsreservering;;;;;;;2808
;;;;;;;;;;;;;;2809
ID063170;paikka: istumapaikka;;seat;;Sitzplatz;;sittplats;;sitteplass;;siddeplads;;;2810
;;;;;;;;;;;;;;2811
ID063280;paikka: makuupaikka;;sleeping berth;;Bettplatz;;sovplats;;sovevognkøye;;soveplads;;;2812
ID063281;;;;;;;;;;;;;;2813
;;;;;;;;;;;;;;2814
ID063220;paikka: seisomapaikka;;standing room;;Stehplatz;;ståplats;;ståplass;;ståplads;;;2815
ID063221;;;standing space;;;;;;;;;;;2816
;;;;;;;;;;;;;;2817
ID008660;paikkalippu;;seat-reservation voucher;;Platzkarte;;platsbiljett;;plassbillett;;pladsbillet;;;2818
ID008661;;;;;;;;;;;;;;2819
ID008662;;;;;;;;;;;;;;2820
ID008663;;;;;;;;;;;;;;2821
ID008664;;;;;;;;;;;;;;2822
ID008665;;;;;;;;;;;;;;2823
ID008666;;;;;;;;;;;;;;2824
ID008667;;;;;;;;;;;;;;2825
ID008668;;;;;;;;;;;;;;2826
;;;;;;;;;;;;;;2827
ID053840;painaminen: vaunujen painaminen; vaunujen työntäminen;backing movement;;Zurückdrücken;;tillbakatryckning;Av vagnar på ett spår;bakkingsskifting;;rangering ved tilbagetrykning;;;2828
ID053841;;;;;Schieben;;;;;;;;;2829
;;;;;;;;;;;;;;2830
ID039570;paineilmajarru;;compressed air brake;50(811) IEC;Druckluftbremse;50(811) IEC;tryckluftbroms;;trykkluftbrems;;trykluftbremse;;;2831
ID039571;;;air brake;;;;trycklufts broms;;;;;;;2832
;;;;;;;;;;;;;;2833
ID054800;paino: akselipaino;;axle load;50(811) IEC;Achsfahrmasse;Dieser Term wurde von der UIC gewählt, um die Bezeichnung Achslast, die noch häufig verwendet wird und in kN angegeben werden sollte, zu ersetzen.;axellast;;aksellast;;aksellast;;;2834
ID054801;;;weight per axle;;Achslast;;;;akseltrykk;;akseltryk;;;2835
ID054802;;;mass per axle;This term was choosen by the UIC in order to replace the term load per axle which is still used and should be expressed in kN.;Radsatzlast;50(811) IEC;;;;;;;;2836
ID054803;;;load per axle;;Radsatzfahrmasse;;;;;;;;;2837
;;;;;;;;;;;;;;2838
ID064190;paino: jarrupaino;;braked weight;;Bremsgewicht;;bromsvikt;;bremsevekt;;bremsevægt;;;2839
ID064191;;;braked mass;;Bremsmasse;;;;;;;;;2840
;;;;;;;;;;;;;;2841
ID064160;paino: junan kokonaispaino;;total gross load of a train;;Zuggewicht;;bruttotågvikt;;togvekt;;brutto togvægt;Inkl. trækkraft;;2842
ID064161;;;total weight of a train;;Zuglast;;;;;;total togvægt;Inkl. trækkraft;;2843
ID064162;;;;;Zugmasse;;;;;;togmasse;;;2844
ID064163;;;;;;;;;;;togvægt;;;2845
;;;;;;;;;;;;;;2846
ID014450;paino: suurin sallittu akselipaino;;maximum load per axle;;höchstzulässiger Achsdruck;;största tillåtna axellast;;største tillatte aksellast;;højst tilladte akseltryk;;;2847
ID014451;;;maximum admissible axle load;;höchstzulässiger Radsatzdruck;;;;;;;;;2848
ID014452;;;maximum axle load;;maximaler Achsdruck;;;;;;;;;2849
ID014453;;;;;maximaler Radsatzdruck;;;;;;;;;2850
;;;;;;;;;;;;;;2851
ID064170;paino: suurin sallittu paino metriä kohti;;maximum concentrated weight per metre;;Metergewicht;;metervikt;;største tillatte metervekt;;højst tilladte metervægt;;;2852
ID064171;;;;;höchstzulässiges Gewicht pro Meter;;;;;;metervægt;;;2853
;;;;;;;;;;;;;;2854
ID103520;painojakso;ajojohdon;tension length;;Nachspannfeld;;avspänningsspann;Kontaktledning;lengde av kontaktledningspart;;efterspændingsfelt;;;2855
ID103521;;;;;Nachspannlänge;;;;;;;;;2856
;;;;;;;;;;;;;;2857
ID073690;painokiristys;ajojohtimen;tensioning by counterweights;overhead system;Nachspannung mit Spannmassestücken;Fahrleitung;avspänning genom motvikter;Kontaktledningens...;loddavspenning;;efterspænding med lodder;;;2858
ID073691;;;balance weight tensioning;;Gewichtsnachspannung;;viktavspänning;;innspenning med lodder;;;;;2859
ID073692;;;weight tensioning;;;;;;vektavspenning;;;;;2860
;;;;;;;;;;;;;;2861
ID001350;painuma: raiteen painuma;;subsidence of the track;;Gleissenkung;;svacka i spåret;T ex efter uppfrysning;synking av sporet eller linjen;;sætning af sporet;;;2862
ID001351;;;;;Einsenkung des Geleises (CH);;;;;;sænkning af sporet;;;2863
;;;;;;;;;;;;;;2864
ID076170;pakollinen paikanvaraus;junan;with compulsory reservation;;Platzkarten erforderlich;;med platsbiljettvång;Tåg...;med påbudt plassbillett;;pladsbillet kræves;;;2865
ID076171;;;;;reservierungspflichtig;;med obligatorisk platsreservering;;;;;;;2866
;;;;;;;;;;;;;;2867
ID034000;palle;pölkyn päiden ulkopuolinen osa tukikerrosta;ballast shoulder;;Bettungsschulter;;ballastskuldra;;ballastskulder;;ballastskulder;;;2868
ID034001;;;;;Schotterkrone (CH);;;;;;;;;2869
;;;;;;;;;;;;;;2870
ID103390;paluujohdin;;return conductor;;Rückleiter;;återledning;Kontaktledning;returkabel;;returleder;;;2871
ID103391;;;;;;;;;;;;;;2872
;;;;;;;;;;;;;;2873
ID077310;paluumatka;;return journey;;Rückfahrt;;återresa;;returreise;;tilbagerejse;;;2874
ID077311;;;return;;Rückreise;;;;;;;;;2875
;;;;;;;;;;;;;;2876
ID062510;paukkuopaste;;detonator;50(821) IEC;Knallkapsel;50(821) IEC;knalldosa;Säkerhetsterm;knallkapsel;;knaldsignal;;;2877
ID062511;;;fog signal;;;;;;;;;;;2878
ID062512;;;torpedo (US);50(821) IEC;;;;;;;;;;2879
;;;;;;;;;;;;;;2880
ID074960;penger;ratapenkka;embankment;;Damm;;bank;Järnvägs- av jord ed;fylling;;dæmning;;;2881
ID074961;penger: ratapenger;;fill (US);;Dammaufschüttung;;vall;Ban-;;;skråning;;;2882
ID074962;;;;;;;;;;;dæmningsopfyldning;;;2883
;;;;;;;;;;;;;;2884
ID002200;perusasennostaan käännetty vaihde;;points in reversed position;;Weiche in umgelegter Stellung;;omlagd växel;;veksel i avvik;;sporskifte i omlagt stilling;;;2885
ID002201;;;reversed switch;;;;växel i omlagt läge;;;;;;;2886
;;;;;;;;;;;;;;2887
ID000700;perusliikennesuunta: kulkea raiteen perusliikennesuunnan vastaisella raiteella;;wrong direction running;;Befahren des Gleises der Gegenrichtung;;högerspårsdrift;Se även körning på högerspår;kjøring på uriktig spor;;kørsel på forkert spor;;;2888
ID000701;;;wrong line running;;Befahren des falschen Gleises;;körning på högerspår;;;;;;;2889
ID000702;;;wrong track running;;Falschfahrt;;högerspår, körning på;;;;;;;2890
ID000703;;;;;;;;;;;;;;2891
ID000704;;;;;;;;;;;;;;2892
ID000705;;;;;;;;;;;;;;2893
ID000706;;;;;;;;;;;;;;2894
ID000707;;;;;;;;;;;;;;2895
;;;;;;;;;;;;;;2896
ID033720;perusparantaminen: raiteen perusparantaminen;;scheduled full track maintenance;;Durcharbeitung des Oberbaus;;genomgripande planenligt banunderhåll;;planlagt gjennomgående sporvedlikehold;;systematisk sporvedligeholdelse;;;2897
ID033721;;;;;planmäßiger Unterhalt des Oberbaus (CH);;genomgripande planenligt underhåll;;;;sporvedligeholdelse;;;2898
ID033722;;;;;Umbau des Oberbaus;;;;;;;;;2899
ID033723;;;;;;;större banunderhåll;;;;;; ;2900
;;;;;;;;;;;;;;2901
ID091860;peruutettu juna;;cancelled train;;ausgefallener Zug;vorübergehend;inställt tåg;;innstilt tog;;aflyst tog;;;2902
ID091861;;;;;ausgelegter Zug;endgültig;;;;;;;;2903
;;;;;;;;;;;;;;2904
ID070290;junan loppupää;;rear of a train;;Schluss des Zuges;;tågs bakända;;slutten på toget;;togets bagende;;;2905
ID070291;peräpää: junan peräpää;;;;Zugende;;tågs akter;;;;;;;2906
ID070292;;;;;Zugschluss;;;;;;;;;2907
;;;;;;;;;;;;;;2908
ID021170;pesä: laakeripesä;pyöräkerran;axle-box case;;Achsbüchsengehäuse;;lagerboxstomme;I praktiken = lagerbox;akselkassehus;;akselkassehus;;;2909
ID021171;;;box housing;;Achslagergehäuse;;;;;;;;;2910
ID021172;;;;;Radsatzbüchsengehäuse;;;;;;;;;2911
ID021173;;;;;Radsatzlagergehäuse;;;;;;;;;2912
ID021174;;;;;Lagergehäuse;;;;;;;;;2913
;;;;;;;;;;;;;;2914
ID013330;pidike: ripustinpidike;;dropper clamp;;Hängerklemme;;bärlineklämma;;hengetrådklemme;;køretrådsklemme;;;2915
ID013331;;;hanger clamp;;;;bärtrådsklämma;;;;;;;2916
;;;;;;;;;;;;;;2917
ID036330;pikajuna;;express;;D-Zug;;snälltåg;Termen finns ej längre vid SJ;ekspresstog;;eksprestog;;;2918
ID036331;;;fast train;;Expresszug (CH);;;;;;;;;2919
ID036332;;;;;Schnellzug;;;;;;;;;2920
;;;;;;;;;;;;;;2921
ID001900;nopeasti kääntyvä vaihde;;high-speed switch;;schnellumlaufende Weiche;;växel med snabbdriv;;høyhastighetsveksel;;hurtigtskiftende sporskifte;;;2922
ID001901;pikakääntövaihde;;;;;;;;;;;;;2923
;;;;;;;;;;;;;;2924
ID018040;pistemäinen junien kulunvalvonta;JKV;intermittent automatic train-running control;;punktförmige Zugbeeinflussung;PZB;tågskyddssystem med punktvis överföring;Punktvist automatiskt tågstopp;punktformig styring av toggangen;;punktformet styring af toggangen;;;2925
ID018041;;;intermittent transmission system;automatic train protection / 50(821) IEC;punktförmiges Zugsicherungssystem;50(821) IEC;;;punktformig automatisk togkontroll;;;;;2926
ID018042;;;;;punktförmiges Sicherungssystem;50(821) IEC;;;ATC;;;;;2927
ID018043;;;;;PZB;punktförmige Zugbeeinflussung;;;;;;;;2928
;;;;;;;;;;;;;;2929
ID023030;pistoraide;;dead-end track;;Stumpfgleis;;stickspår;;buttspor;;blindspor;;;2930
ID023031;;;;;totes Gleis;;;;blindspor;;stumpspor;;;2931
ID023032;;;;;;;;;;;;;;2932
ID023033;;;;;;;;;;;;;;2933
;;;;;;;;;;;;;;2934
ID058090;pitkittäisliike;;longitudinal movement;;Längsbewegung;;rörelse i längdriktningen;;langsbevegelse;;længdebevægelse;;;2935
ID058091;;;;;;;;;;;;;;2936
;;;;;;;;;;;;;;2937
ID004070;pitkä vaihde;;turnout with a flat-angle crossing;;Flachweiche;;flackväxel;;sporveksel uten overhøyde;with a flat-angle crossing;sporskifte uden overhøjde;;;2938
ID004071;;;;;;;;;;;;;;2939
ID004072;;;;;;;;;;;;;;2940
ID004073;;;;;;;;;;;;;;2941
;;;;;;;;;;;;;;2942
ID052870;pituus: raiteen hyötypituus;;usable length of track;;Nutzlänge des Gleises;;effektiv spårlängd;;effektiv sporlengde;;nyttelængde af spor;;;2943
ID052871;;;;;Geleisenutzlänge (CH);;;;;;;;;2944
;;;;;;;;;;;;;;2945
ID116140;pituuskaltevuus;;slope;Longitudinal incline of a track, often expressed in mm/m, or as a percentage.;Längsneigung;Neigung der Streckenachse eines Verkehrsweges in Längsrichtung. Wird meist in Promille angegeben.;lutning;Här (på tyska) preciserat som längsgående, vilket knappast behövs, då begreppet i järnvägs- sammanhang praktiskt taget alltid gäller just detta.;fall;;hældning;;;2946
;;;;;;;;;;;;;;2947
ID061990;pituuskaltevuus: ajolangan pituuskaltevuus;;contact wire gradient;;Fahrdrahtrampe;;kontaktledningslutning;;rampe med stigning eller fall for kontakttråden;;gradient;;;2948
ID061991;;;;;Fahrdrahtanlauf;;;;;;køretrådsrampe;;;2949
;;;;;;;;;;;;;;2950
ID129780;pituussuuntainen voima;x-voima;longitudinal force;;Längsdruckkraft;;;;;;;;;2951
;;;;;;;;;;;;;;2952
ID005080;pohjasepeli: tukikerroksen pohjasepeli;;base of ballast;;Bettungssohle;;ballastbädden;;ballastunderlag;;ballastunderlag;;;2953
ID005081;;;bed of ballast;;;;;;;;;;;2954
;;;;;;;;;;;;;;2955
ID118250;poikittaiskiihtyvyys;;lateral acceleration;;Querbeschleunigung;;lateral acceleration;;sideakselerasjon;;sideacceleration;;;2956
ID118251;sivukiihtyvyys;;transverse acceleration;;laterale Beschleunigung;;sidoacceleration;;;;;;;2957
ID118252;;;;;Seitenbeschleunigung;;;;;;;;;2958
;;;;;;;;;;;;;;2959
ID058220;sivuttaisliike;;lateral movement;;Querbewegung;;rörelse i sidled;Ett fordons under gång;sidebevegelse;;vandret bevægelse;;;2960
ID058221;poikittaisliike;;transverse movement;;;;;;tverrbevegelse;;tværbevægelse;;;2961
;;;;;;;;;;;bevægelse på tværs;;;2962
;;;;;;;;;;;;;;2963
ID076700;poikittaisvastus;pölkkyjen;lateral resistance;of sleepers;Querverschiebewiderstand;;motståndskraft i sidled;Mot förskjutning, svajning etc;sideforskyvningsmotstand;;tværforskydningsmodstand;;;2964
ID076701;;;resistance of the track to lateral displacement;;;;;;;;sideforskydningsmodstand;;;2965
ID076702;;;resistance to lateral shift;;;;;;;;svelles modstand mod bevægelse på tværs af sporet;;;2966
;;;;;;;;;;;;;;2967
ID119200;poikittaisvoima;Y-voima;transversal force;;Seitenkraft;;sidokraft;;sidekraft;;sidekraft;;;2968
ID119201;;;;;;;transversalkraft;;;;;; ;2969
;;;;;;;;;;;;;;2970
ID010350;poikkeava raide;vaihteessa;deflecting section;switches;ablenkender Strang;einer Weiche;avvikande skensträng;;avviksspor;;afvigende gren;Sporskifte;;2971
ID010351;;;switching section;switches;krummer Strang;einer Weiche;;;;;;;;2972
;;;;;;;;;;;;;;2973
ID002140;poikkeavalle raiteelle käännetty vaihde;;points in diverging position;;Weiche auf Ablenkung;;avvisande växel;;sporveksel i avvikende stilling;;sporskifte i afvigende stilling;;;2974
ID002141;;;;;;;;;;;;;;2975
;;;;;;;;;;;;;;2976
ID069020;poikkileikkaus: kiskon poikkileikkaus;;rail profile;;Schienenprofil;;rälsprofil;;skinneprofil;;skinneprofil;;;2977
ID069021;kiskoprofiili;;rail section;;Schienenquerschnitt;;;;;;;;;2978
;;;;;;;;;;;;;;2980
ID084240;poisto: tasoristeyksien poisto;;elimination of level crossings;;Aufhebung schienengleicher Bahnübergänge;;avskaffande av plankorsningar;;nedlegging av planoverganger;;nedlægning af niveauoverskæring;;;2981
ID084241;;;;;Beseitigung;;;;;;;;;2982
;;;;;;;;;;;;;;2983
ID067500;portaali: opastinportaali;;signal structure;;Signalbrücke;;signalbrygga;;signalbru;;signalbro;;;2984
;;;;;;;;;;;;;;2985
ID066110;portaali;ratajohtotermi;arched catenary support;;Fahrleitungsjoch;;kontaktledningsbrygga;;åk for kontaktledning;;fixpunkt;;;2986
ID066111;portaali: ratajohtoportaali;;gantry support for catenary;;Querträger (CH);;;;;;tværfelt;;;2987
ID066112;;;;;;;;;;;forankringsmast til tværfelt;;;2988
;;;;;;;;;;;;;;2989
ID069020;kiskon poikkileikkaus;;rail profile;;Schienenprofil;;rälsprofil;;skinneprofil;;skinneprofil;;;2990
ID069021;profiili: kiskoprofiili;;rail section;;Schienenquerschnitt;;;;;;;;;2991
;;;;;;;;;;;;;;2993
ID118150;profiili: pyörän profiili;;wheel geometry;;Radprofilgeometrie;;hjulprofil;;hjulgeometri;;hjulprofil;;;2994
ID118151;;;wheel profile;;;;;;hjulprofil;;hjulgeometri;;;2995
;;;;;;;;;;;;;;2996
ID034040;puhdistus: tukikerroksen puhdistus;;cleaning of the ballast;;Bettungsreinigung;;ballastrening;;ballastrensing;;ballastrensning;;;2997
;;;;;;;;;;;;;;2999
ID010110;pultti: sidekiskopultti;;fish bolt;;Laschenbolzen;;rälsskarvbult;;laskebolt;;laskebolt;;;3000
ID010111;;;track bolt;;;;skarvbult;;;;;;;3001
;;;;;;;;;;;;;;3006
ID093720;löyhästi tuettu ratapölkky;;dancing sleeper;;lose Gleisschwelle;;lös sliper;;vaskesville;;løs svelle;;;3007
ID093721;pumppaava ratapölkky;;pumping sleeper;;lose Schwelle;;;;pumpesville;;pumpende svelle;;;3008
ID093722;;;;;;;;;;;vaskende svelle;; ;3009
;;;;;;;;;;;;;;3010
ID024900;puolipuomi;tasoristeyksen;half-barrier;level-crossing / 50(821) IEC;Halbschranke;Bahnübergang / 50(821) IEC;halvbom;Vid jv-övergång;halvbom;;halvbom;;;3011
ID024901;;;;;;;;;;;;;;3012
;;;;;;;;;;;;;;3013
ID061260;puomeilla varustettu tasoristeys;;level crossing with barriers;;beschrankter Bahnübergang;;plankorsning med bommar;;planovergang med bommer;;niveauoverskæring med bomme;;;3014
ID061261;;;protected level crossing;;beschrankter schienengleicher Bahnübergang;;;;;;;;;3015
ID061262;;;;;beschrankter Niveauübergang (CH);;;;;;;;;3016
;;;;;;;;;;;;;;3017
ID127400;puomi: kokopuomi;;full barrier;50(821) IEC;Vollschranke;50(821) IEC;helbom;;;;helbom;;;3018
;;;;;;;;;;;;;;3019
ID024900;puomi: puolipuomi;tasoristeyksen;half-barrier;level-crossing / 50(821) IEC;Halbschranke;Bahnübergang / 50(821) IEC;halvbom;Vid jv-övergång;halvbom;;halvbom;;;3020
ID024901;;;;;;;;;;;;;;3021
;;;;;;;;;;;;;;3022
ID056870;puominkääntölaitteen moottori;;crossing-barrier motor;;Schrankenantriebsmotor;;bomdriv;;bomdrivmaskin;;motor til drev af jernbanebomme;;;3023
ID056871;;;barrier machine;50(821) IEC;Schrankenantrieb;50(821) IEC;;;;;;;;3024
;;;;;;;;;;;;;;3025
ID051200;puominvarsi;;longitudinal barrier;level crossing;Schrankenbaum;;bom;Vid plankorsning;bom;;bom;;;3026
;;;;;;;;;;;;;;3027
ID010610;puristus- / veto-orren ohjain;;push-pull steady arm;;Seitenhalter für Zug- oder Druckbeanspruchung;;tillsatsrör mot drag- och tryckpåkänning;;lett direksjonsstag for strekk og trykk;;sideholderrør for både træk og tryk;;;3028
ID010611;;;;;;;;;lett direksjonsstag for trykk og strekk;;;;;3029
ID010612;;;;;;;;;lett direksjonsstag for strekk- og trykkrefter;;;;;3030
;;;;;;;;;;;;;;3031
ID010590;puristusorren ohjain;;push-off steady arm in compression;;Seitenhalter für Druckbeanspruchung;;tillsatsrör mot tryckpåkänning;;lett direksjonsstag for trykkbelastning;;hængslet sideholderrør under tryk;;;3032
ID010591;;;push-off steady arm;;;;;;;;;;;3033
;;;;;;;;;;;;;;3034
ID003480;puristusorren sivutuki;;push-off registration arm;;Seitenhalter für Druckbeanspruchung;;horisontalrör mot tryckpåkänning;;lett direksjonsstag for trykkbelastning;;sideholderrør under tryk;;;3035
ID003481;;;;;Spurhalter für Druckbeanspruchung (CH);;;;;;;;;3036
ID003482;;;;;Seitenhalter auf Druck;;;;;;;;;3037
ID003483;;;;;Tragrohr auf Druck;;;;;;;;;3038
;;;;;;;;;;;;;;3039
ID026410;purkaminen: kulkutien purkaminen;;cancellation of the route;;Auflösen der Fahrstraße;;upplösning av tågvägen;;togveiutløsing;;togvejsopløsning;;;3040
ID026411;;;release of the route-locking;;Fahrstraßenauflösung;;;;;;;;;3041
ID026412;;;route release;;;;;;;;;;;3042
;;;;;;;;;;;;;;3043
ID050030;purku: hätävarainen purku;kulkutien;emergency release;50(821) IEC;Handauflösung;;nödutlösningsdon;Av tågväg;nødutløsing;;manuel opløsning;;;3044
ID050031;;;;;Hilfsauflösung;50(821) IEC;;;manuell utløsing;;nødopløsning;;;3045
ID050032;;;;;Notauflösung;;;;;;;;;3046
ID050033;;;;;Hilfsbedienung;50(821) IEC;;;;;;;;3047
;;;;;;;;;;;;;;3048
ID045120;puskin: raidepuskin;;buffer stop;;Prellbock;;stoppbock;;endestopper;;stopbom;;;3049
ID045121;;;bumper (US);;;;;;;;sporstopper;;;3050
ID045122;;;;;;;;;;;stopklods;; ;3051
;;;;;;;;;;;svellekryds;;;3052
;;;;;;;;;;;;;;3053
ID044910;puskinkorkeus;;buffer height;;Pufferhöhe;;bufferthöjd;;bufferhøyde;;pufferhøjde;;;3054
ID044911;;;;;Pufferstand;;;;;;;;;3055
;;;;;;;;;;;;;;3056
ID003670;puskinlaitteisto;;buffing gear;;Stoßvorrichtung;;stötinrättning;;støtdemper;;stødanordning;;;3057
ID003671;;;;;;;;;;;;;;3058
ID003672;;;;;;;;;;;;;;3059
ID003673;;;;;;;;;;;;;;3060
ID003674;;;;;;;;;;;;;;3061
;;;;;;;;;;;;;;3062
ID041730;pussiasema;;terminus;;Kopfbahnhof;;säckstation;Där inga genomgående spår finns;sekkestasjon;;sækstation;;;3063
ID041731;;;;;;;;;;;;;;3064
;;;;;;;;;;;;;;3065
ID093690;puuratapölkky;;timber sleeper;;Holzschwelle;;träsliper;;tresville;;træsvelle;;;3066
ID093691;puupölkky;;wooden sleeper (ID009430);;;;;;;;;;;3067
;;;;;;;;;;;;;;3068
ID101230;pylväillä varustettu tavaravaunu;;wagon with stanchions;;Rungenwagen;;godsvagn med stolpar;UIC littera K;vogn med staker;;godsvogn med sidestøtter;;;3069
;;;;;;;;;;;;;;3070
ID103540;pylväs: kaksoiskääntöorsipylväs;;mast with twin cantilevers;;Mast mit Doppelausleger;;stolpe med dubbelutliggare;Kontaktledning;mast med dobbeltutligger;;mast med dobbelt udligger;;;3071
ID103541;kaksoisorsipylväs;;;;;;;;;;mast med vekselfeltbeslag;;;3072
;;;;;;;;;;;;;;3073
ID103540;kaksoiskääntöorsipylväs;;mast with twin cantilevers;;Mast mit Doppelausleger;;stolpe med dubbelutliggare;Kontaktledning;mast med dobbeltutligger;;mast med dobbelt udligger;;;3074
ID103541;pylväs: kaksoisorsipylväs;;;;;;;;;;mast med vekselfeltbeslag;;;3075
;;;;;;;;;;;;;;3076
ID084050;pylväs: kiristyspylväs;;anchoring support;;Abspannmast;;spännstolpe;Kontaktledningen;avspenningsmast;;opfangsmast;Køreledning;;3077
ID084051;;;anchor mast;;;;;;;;;;;3078
;;;;;;;;;;;;;;3079
ID103530;pylväs: kääntöorrella varustettu ratajohtopylväs;;mast with cantilever;catenary;Mast mit Ausleger;;stolpe med utliggare;Kontaktledning;mast med utligger;;køreledningsophæng;;;3080
ID103531;;;;;;;;;;;mast med køreledningsophæng;;;3081
;;;;;;;;;;;;;;3082
ID067390;pylväs: ratajohtopylväs;;catenary support;;Fahrleitungsmast;;kontaktledningsstolpe;;kontaktledningsmast;;køreledningsmast;;;3083
ID067391;;;;;;;;;;;;;;3084
ID067392;;;;;;;;;;;;;;3085
;;;;;;;;;;;;;;3086
ID054880;pylväs: ristikkopylväs;;lattice mast;;Gittermast;;fackverksmast;;gittermast;;gittermast;;;3087
ID054881;;;trellis mast;;;;;;fagverksmast;;;;;3088
ID054882;;;;;;;;;;;;;;3089
ID054883;;;;;;;;;;;;;;3090
;;;;;;;;;;;;;;3091
ID103550;T-pylväs;;mast with back-to-back cantilevers;;Mast mit zwei Auslegern;;stolpe med två utliggare;Kontaktledning;;;mast mellem to spor med ophæng til dem begge;;;3092
ID103551;pylväs: T-orsipylväs;kahden raiteen välissä oleva pylväs, jossa on kääntöorsi kummallekin raiteelle;;;;;;;;;;;;3093
;;;;;;;;;;;;;;3094
ID004680;pysäkki;;halt;;Aufenthalt;;uppehåll;;stans;;holdeplads;;;3095
ID004681;;;stop;;Halt;;;;holdeplass;;standsning;;;3096
ID004682;;;;;Haltestelle;;;;;;ophold;;;3097
ID004683;;;;;;;;;;;stop;;;3098
;;;;;;;;;;;;;;3099
ID060450;autopysäköinti junamatkustajille;pysäköi ja jatka junalla, park and ride;park and ride;;Autoabstellplatz am Bahnhof;;bilparkering för tågkunder;"Marknadsförs under olika slogans: ""park and ride"" etc";bilparkering for togbrukere;;parkeringsplads ved station;;;3100
ID060451;pysäköinti: liityntäpysäköinti;;;;Park and Ride;;;;;;bilparkering ved station;;;3101
ID060452;;;;;Parkplatz am Bahnhof;;;;;;;;;3102
;;;;;;;;;;;;;;3103
ID027540;pysäytyslaitteisto: automaattinen junanpysäytyslaitteisto;DB:n Indusi-järjestelmä;automatic train stopping device;;Zwangsbremseinrichtung;;tågskyddssystem;Primitiv form för ATC;ATC;;automatisk togstop;;;3104
ID027541;;;automatic train control;ATC;automatische Zugsicherung (CH);;;;automatisk togkontroll;;ATC;Automatisk togkontrol;;3105
ID027542;;;ATC;automatic train control;induktive Zugbeeinflussung;Indusi;;;automatisk togstopp;;;;;3106
ID027543;;;automatic inductive train control;;selbsttätige Zugbeeinflussung;;;;;;;;;3107
ID027544;;;automatic train control system;50(821) IEC;induktive Zugsicherung;Indusi;;;;;;;;3108
ID027545;;;;;Indusi;induktive Zugbeeinflussung;;;;;;;;3109
ID027546;;;;;Zwangsbremsauslösung;50(821) IEC;;;;;;;;3110
;;;;;;;;;;;;;;3111
ID029870;pyörien laippojen ulkopintojen etäisyys;;flange gauge;distance between outside faces of flanges;Spurmaß;Grundmaß der Spurführung (äußerer Spurkranzabstand);yttre flänsavstånd;På hjulringarna;ytre hjulflensavstand;;ydre hjulflangeafstand;;;3112
ID029871;pyöränlaippojen väli;;;;;;;;;;;;;3113
ID029872;;;;;;;;;;;;;;3114
;;;;;;;;;;;;;;3115
ID055460;pyörä: lovipyörä;pyörän;wheel flat;;Flachstelle;Rad;slag i hjul;;hjulslag;;bremseflade;Hjul;;3116
ID055461;;;flat;wheel defect;;;hjulplatta;;;;;;;3117
ID055462;;;flat spot;;;;;;;;;;;3118
;;;;;;;;;;;;;;3119
ID034980;pyöräkerta;;pair of wheels;;Radsatz;;hjulpar;Axel med monterade hjul;hjulsats;;hjulsæt;;;3120
ID034981;;;set of wheels;;;;;;;;;;;3121
ID034982;;;wheelset;;;;;;;;;;;3122
;;;;;;;;;;;;;;3123
ID035080;pyöräkerta: eri raideleveyksille säädettävä pyöräkerta;;adjustable wheelset;;Radsatz mit einstellbarer Spurweite;;axlar med hjulinställning för olika spårvidder;T ex på vagnar för trafik mellan Polen o Vitryssland;aksler som kan justeres i bredden => hjulsats ?;;hjulsæt med indstillelig sporvidde;;;3124
ID035081;;;variable-gauge wheelset;;Spurwechselradsatz;;axel med spårvidssanpassning av hjulen;För trafik t ex mellan Polen och Vitryssland;;;;;;3125
ID035082;;;;;Umsetzradsatz;;;;;;;;;3126
ID035083;;;;;Umspurradsatz;;;;;;;;;3127
;;;;;;;;;;;;;;3128
ID084500;pyörän kulkupinta;;running surface;;Laufkranz;Rad;löpyta;Hjuls;løpeflate;;løbeflade;Hjul;;3129
ID084501;;;running tread;;Laufkreis;;;;løpesirkel;;løbecirkel;;;3130
ID084502;;;tread of wheel;;Radlauffläche;;;;;;;;;3131
